dt,open,high,low,close,volume,Rsi7,Rsi14,Rsi26,ema7,ema12,ema26,sma7,sma14,sma26,bollup,bolldown,sma20,macd
11/7/2020,15579.93,15753.52,14344.22,14818.3,101431.21,64.72,69.45,68.63,14495.24,14189.78,13310.43,14495.24,14037.15,13310.43,15515.12,11555.16,13535.14,879.3500000000004
11/8/2020,14818.3,15650.0,14703.88,15475.1,65547.18,72.31,73.75,71.58,14740.04,14387.53,13470.77,14740.04,14228.87,13470.77,15695.38,11747.26,13721.32,916.7600000000002
11/9/2020,15475.1,15840.0,14805.54,15328.41,108976.33,68.47,71.34,70.05,14994.18,14532.28,13608.37,14994.18,14375.47,13608.37,15796.68,11987.8,13892.24,923.9099999999999
11/10/2020,15328.41,15460.0,15072.46,15297.21,61681.92,67.58,70.8,69.72,15176.14,14649.96,13733.46,15176.14,14498.37,13733.46,15945.71,12090.39,14018.05,916.5
11/11/2020,15297.21,15965.0,15272.68,15684.24,78469.75,72.71,73.45,71.46,15396.17,14809.08,13877.95,15396.17,14656.48,13877.95,16151.54,12156.14,14153.84,931.1299999999992
11/12/2020,15684.25,16340.7,15440.64,16291.86,102196.36,78.84,76.98,73.9,15496.43,15037.21,14056.75,15496.43,14874.53,14056.75,16447.08,12197.48,14322.28,980.4599999999991
11/13/2020,16291.85,16480.0,15952.35,16320.7,75691.88,79.1,77.13,74.01,15602.26,15234.67,14224.44,15602.26,15067.35,14224.44,16705.03,12260.43,14482.73,1010.2299999999996
11/14/2020,16320.04,16326.99,15670.0,16070.45,59116.35,70.35,72.56,71.3,15781.14,15363.25,14361.17,15781.14,15201.09,14361.17,16854.47,12415.15,14634.81,1002.0799999999999
11/15/2020,16069.56,16180.0,15774.72,15957.0,43596.84,66.46,70.52,70.09,15849.98,15454.6,14479.37,15849.98,15301.88,14479.37,16943.11,12616.99,14780.05,975.2299999999996
11/16/2020,15957.0,16880.0,15864.0,16713.57,81300.68,76.55,75.47,73.24,16047.86,15648.29,14644.86,16047.86,15490.1,14644.86,17190.18,12677.66,14933.92,1003.4300000000003
11/17/2020,16713.08,17858.82,16538.0,17659.38,115221.4,83.7,80.0,76.46,16385.31,15957.7,14868.15,16385.31,15779.33,14868.15,17575.55,12731.59,15153.57,1089.550000000001
11/18/2020,17659.38,18476.93,17214.45,17776.12,149019.79,84.39,80.48,76.82,16684.15,16237.46,15083.54,16684.15,16045.56,15083.54,17921.17,12818.01,15369.59,1153.9199999999983
11/19/2020,17777.75,18179.8,17335.65,17802.82,93009.56,84.56,80.59,76.9,16900.01,16478.29,15284.96,16900.01,16279.86,15284.96,18204.37,12959.09,15581.73,1193.3300000000017
11/20/2020,17802.81,18815.22,17740.04,18655.67,88423.02,89.08,83.85,79.37,17233.57,16813.28,15534.63,17233.57,16596.63,15534.63,18643.36,13006.56,15824.96,1278.6499999999996
11/21/2020,18655.66,18965.9,18308.58,18703.8,75577.46,89.28,84.02,79.5,17609.77,17104.14,15769.37,17609.77,16877.58,15769.37,18993.47,13150.67,16072.07,1334.7699999999986
11/22/2020,18703.8,18750.0,17610.86,18414.43,81645.74,78.83,78.86,76.52,17960.83,17305.73,15965.29,17960.83,17082.49,15965.29,19161.51,13469.15,16315.33,1340.4399999999987
11/23/2020,18413.88,18766.0,18000.0,18368.0,82961.51,77.14,78.03,76.04,18197.17,17469.16,16143.26,18197.17,17253.89,16143.26,19304.43,13760.67,16532.55,1325.8999999999996
11/24/2020,18368.01,19418.97,18018.0,19160.01,113581.51,83.98,81.58,78.42,18411.55,17729.3,16366.71,18411.55,17508.03,16366.71,19552.97,14013.73,16783.35,1362.5900000000001
11/25/2020,19160.0,19484.21,18500.27,18719.11,93266.58,70.32,74.38,74.15,18546.26,17881.58,16540.95,18546.26,17669.5,16540.95,19778.27,14101.35,16939.81,1340.630000000001
11/26/2020,18718.83,18915.03,16188.0,17149.47,181005.25,41.97,55.56,61.71,18452.93,17768.94,16586.02,18452.93,17600.16,16586.02,19784.3,14252.26,17018.28,1182.9199999999983
11/27/2020,17149.47,17457.62,16438.08,17139.52,85297.02,41.84,55.47,61.64,18236.33,17672.1,16627.02,18236.33,17538.74,16627.02,19699.16,14569.52,17134.34,1045.079999999998
11/28/2020,17139.53,17880.49,16865.56,17719.85,64910.7,51.63,59.82,64.05,18095.77,17679.45,16707.97,18095.77,17562.89,16707.97,19699.7,14793.46,17246.58,971.4799999999996
11/29/2020,17719.84,18360.05,17517.0,18184.99,55329.02,58.2,62.94,65.84,18062.99,17757.23,16817.37,18062.99,17645.83,16817.37,19700.83,15077.99,17389.41,939.8600000000006
11/30/2020,18185.0,19863.16,18184.99,19695.87,115463.47,72.41,70.87,70.75,18252.69,18055.49,17030.58,18252.69,17919.16,17030.58,19919.64,15299.04,17609.34,1024.9099999999999
12/1/2020,19695.87,19888.0,18001.12,18764.96,127698.76,58.19,62.06,64.78,18196.25,18164.64,17159.05,18196.25,18031.93,17159.05,19940.18,15586.58,17763.38,1005.5900000000001
12/2/2020,18764.96,19342.0,18330.0,19204.09,75911.01,62.27,64.32,66.18,18265.54,18324.56,17310.53,18265.54,18188.21,17310.53,20060.81,15757.17,17908.99,1014.0300000000025
12/3/2020,19204.08,19598.0,18867.2,19421.9,66689.39,64.29,65.41,66.86,18590.17,18493.39,17466.92,18590.17,18352.7,17466.92,20180.61,15947.49,18064.05,1026.4700000000012
12/4/2020,19422.34,19527.0,18565.31,18650.52,71283.67,52.66,58.55,62.25,18806.03,18517.56,17554.59,18806.03,18392.41,17554.59,20102.37,16283.73,18193.05,962.9700000000012
12/5/2020,18650.51,19177.0,18500.0,19147.66,42922.75,58.33,61.36,63.92,19010.0,18614.5,17672.59,19010.0,18493.11,17672.59,19988.91,16716.27,18352.59,941.9099999999999
12/6/2020,19147.66,19420.0,18857.0,19359.4,37043.09,60.67,62.53,64.61,19177.77,18729.1,17797.53,19177.77,18608.61,17797.53,19985.44,16984.32,18484.88,931.5699999999997
12/7/2020,19358.67,19420.91,18902.88,19166.9,41372.3,57.26,60.73,63.46,19102.2,18796.46,17898.96,19102.2,18683.05,17898.96,20037.49,17083.01,18560.25,897.5
12/8/2020,19166.9,19294.84,18200.0,18324.11,61626.95,44.49,53.49,58.7,19039.23,18723.79,17930.45,19039.23,18635.19,17930.45,20023.41,17151.89,18587.65,793.3400000000001
12/9/2020,18324.11,18639.57,17650.0,18541.28,79585.55,47.97,54.98,59.51,18944.54,18695.71,17975.69,18944.54,18622.67,17975.69,20012.54,17236.62,18624.58,720.0200000000004
12/10/2020,18541.29,18557.32,17911.12,18254.63,52890.68,43.74,52.58,57.94,18777.79,18627.85,17996.35,18777.79,18573.6,17996.35,20002.15,17206.91,18604.53,631.5
12/11/2020,18254.81,18292.73,17572.33,18036.53,72610.72,40.57,50.77,56.76,18690.07,18536.88,17999.33,18690.07,18501.99,17999.33,19990.48,17151.84,18571.16,537.5499999999993
12/12/2020,18036.53,18948.66,18020.7,18808.69,49519.98,54.28,56.49,59.78,18641.65,18578.7,18059.28,18641.65,18542.88,18059.28,20011.99,17169.75,18590.87,519.4200000000019
12/13/2020,18808.69,19411.0,18711.12,19174.99,56560.82,59.46,58.93,61.12,18615.3,18670.44,18141.92,18615.3,18627.16,18141.92,20071.38,17191.06,18631.22,528.5200000000004
12/14/2020,19174.99,19349.0,19000.0,19273.14,47257.2,60.84,59.58,61.48,18630.48,18763.17,18225.71,18630.48,18713.29,18225.71,20086.64,17187.12,18636.88,537.4599999999991
12/15/2020,19273.69,19570.0,19050.0,19426.43,61834.37,63.14,60.63,62.05,18787.96,18865.21,18314.65,18787.96,18808.37,18314.65,20164.35,17180.15,18672.25,550.5599999999977
12/16/2020,19426.43,21560.0,19278.6,21335.52,114306.34,80.1,70.83,68.13,19187.13,19245.27,18538.41,19187.13,19145.31,18538.41,20627.11,17135.99,18881.55,706.8600000000006
12/17/2020,21335.52,23800.0,21230.0,22797.16,184882.48,85.9,75.96,71.74,19836.07,19791.73,18853.86,19836.07,19632.21,18853.86,21466.39,16862.47,19164.43,937.869999999999
12/18/2020,22797.15,23285.18,22350.0,23107.39,79646.13,86.84,76.89,72.43,20560.47,20301.84,19168.92,20560.47,20095.56,19168.92,22231.51,16636.11,19433.81,1132.920000000002
12/19/2020,23107.39,24171.47,22750.0,23821.61,86045.06,88.86,78.91,73.95,21276.61,20843.36,19513.54,21276.61,20592.35,19513.54,23064.92,16366.36,19715.64,1329.8199999999997
12/20/2020,23821.6,24295.0,23060.0,23455.52,76690.15,81.41,75.27,71.84,21888.11,21245.24,19805.52,21888.11,20974.1,19805.52,23647.06,16160.18,19903.62,1439.7200000000012
12/21/2020,23455.54,24102.77,21815.0,22719.71,88030.3,68.03,68.45,67.79,22380.48,21472.09,20021.37,22380.48,21206.84,20021.37,24005.88,16196.84,20101.36,1450.7200000000012
12/22/2020,22719.88,23837.1,22353.4,23810.79,87033.13,75.11,72.44,70.36,23006.81,21831.9,20302.05,23006.81,21554.02,20302.05,24544.67,16118.71,20331.69,1529.8500000000022
12/23/2020,23810.79,24100.0,22600.0,23232.76,119047.26,66.07,67.57,67.4,23277.85,22047.42,20519.13,23277.85,21777.85,20519.13,24903.32,16141.16,20522.24,1528.2899999999972
12/24/2020,23232.39,23794.43,22703.42,23729.2,69013.83,69.72,69.47,68.58,23411.0,22306.16,20756.9,23411.0,22038.02,20756.9,25287.27,16265.07,20776.17,1549.2599999999984
12/25/2020,23728.99,24789.86,23433.6,24712.47,79519.94,75.75,72.86,70.77,23640.29,22676.37,21049.89,23640.29,22394.6,21049.89,25821.77,16287.05,21054.41,1626.4799999999996
12/26/2020,24712.47,26867.03,24500.0,26493.39,97806.51,82.93,77.69,74.15,24021.98,23263.62,21453.09,24021.98,22941.09,21453.09,26685.11,16137.11,21411.11,1810.5299999999988
12/27/2020,26493.4,28422.0,25700.0,26281.66,148455.59,79.66,75.96,73.11,24425.71,23727.95,21810.74,24425.71,23386.49,21810.74,27353.99,16179.71,21766.85,1917.2099999999991
12/28/2020,26281.54,27500.0,26101.0,27079.41,79721.74,82.67,77.96,74.52,25048.53,24243.57,22200.99,25048.53,23878.87,22200.99,28023.17,16386.05,22204.61,2042.579999999998
12/29/2020,27079.42,27410.0,25880.0,27385.0,69411.59,83.74,78.69,75.04,25559.13,24726.88,22584.97,25559.13,24346.34,22584.97,28634.86,16658.74,22646.8,2141.91
12/30/2020,27385.0,28996.0,27320.0,28875.54,95356.06,87.98,81.84,77.38,26365.24,25365.15,23050.91,26365.24,24950.22,23050.91,29404.89,16950.81,23177.85,2314.2400000000016
12/31/2020,28875.55,29300.0,27850.0,28923.63,75508.51,88.1,81.93,77.46,27107.3,25912.62,23485.9,27107.3,25479.99,23485.9,29960.3,17484.1,23722.2,2426.7199999999975
1/1/2021,28923.63,29600.0,28624.57,29331.69,54182.93,89.14,82.74,78.06,27767.19,26438.64,23918.9,27767.19,25993.54,23918.9,30516.53,17980.17,24248.35,2519.739999999998
1/2/2021,29331.7,33300.0,28946.53,32178.33,129993.87,93.67,87.08,81.66,28579.32,27321.69,24530.68,28579.32,26818.16,24530.68,31631.3,18165.74,24898.52,2791.0099999999984
1/3/2021,32176.45,34778.11,31962.99,33000.05,120957.57,94.44,88.02,82.52,29539.09,28195.31,25158.01,29539.09,27642.39,25158.01,32691.38,18478.34,25584.86,3037.300000000003
1/4/2021,33000.05,33600.0,28130.0,31988.71,140899.89,80.26,80.3,77.85,30240.42,28778.92,25663.96,30240.42,28221.88,25663.96,33247.92,19178.04,26212.98,3114.959999999999
1/5/2021,31989.75,34360.0,29900.0,33949.53,116050.0,85.27,83.35,80.12,31178.21,29574.42,26277.67,31178.21,28985.55,26277.67,34287.34,19400.02,26843.68,3296.75
1/6/2021,33949.53,36939.21,33288.0,36769.36,127139.2,89.66,86.57,82.76,32305.9,30681.36,27054.79,32305.9,30023.37,27054.79,35947.45,19137.13,27542.29,3626.5699999999997
1/7/2021,36769.36,40365.0,36300.0,39432.28,132825.7,92.22,88.77,84.75,33807.14,32027.69,27971.59,33807.14,31277.86,27971.59,38026.17,18690.89,28358.53,4056.0999999999985
1/8/2021,39432.48,41950.0,36500.0,40582.81,139789.96,93.08,89.57,85.5,35414.44,33343.9,28905.7,35414.44,32518.49,28905.7,40042.43,18350.75,29196.59,4438.200000000001
1/9/2021,40586.96,41380.0,38720.0,40088.22,75785.98,88.18,86.72,83.66,36544.42,34381.51,29733.99,36544.42,33527.76,29733.99,41550.19,18506.27,30028.23,4647.52
1/10/2021,40088.22,41350.0,35111.11,38150.02,118209.54,71.06,76.45,76.9,37280.13,34961.3,30357.37,37280.13,34144.05,30357.37,42327.58,19271.9,30799.74,4603.930000000004
1/11/2021,38150.02,38264.74,30420.0,35404.47,251156.14,53.8,64.76,68.71,37768.1,35029.48,30731.21,37768.1,34312.1,30731.21,42589.11,20169.75,31379.43,4298.270000000004
1/12/2021,35410.37,36628.0,32531.0,34051.24,133948.15,47.21,59.89,65.16,37782.63,34878.98,30977.12,37782.63,34277.32,30977.12,42501.25,21339.45,31920.35,3901.860000000004
1/13/2021,34049.15,37850.0,32380.0,37371.38,124477.91,60.92,66.53,69.22,37868.63,35262.44,31450.74,37868.63,34689.85,31450.74,42708.24,22496.68,32602.46,3811.7000000000007
1/14/2021,37371.38,40100.0,36701.23,39144.5,102950.39,66.36,69.44,71.09,37827.52,35859.69,32020.62,37827.52,35283.79,32020.62,43113.8,23534.32,33324.06,3839.0700000000033
1/15/2021,39145.21,39747.76,34408.0,36742.22,118300.92,54.39,61.63,65.48,37278.86,35995.47,32370.35,37278.86,35478.24,32370.35,43183.7,24489.3,33836.5,3625.1200000000026
1/16/2021,36737.43,37950.0,35357.8,35994.98,86348.43,51.05,59.39,63.85,36694.12,35995.39,32638.83,36694.12,35547.14,32638.83,43002.15,25642.19,34322.17,3356.5599999999977
1/17/2021,35994.98,36852.5,33850.0,35828.61,80157.73,50.24,58.87,63.49,36362.49,35969.73,32875.1,36362.49,35584.67,32875.1,42757.77,26761.49,34759.63,3094.6300000000047
1/18/2021,35824.99,37469.83,34800.0,36631.27,70698.12,54.29,60.64,64.51,36537.74,36071.51,33153.32,36537.74,35724.21,33153.32,42457.84,27986.04,35221.94,2918.1900000000023
1/19/2021,36622.46,37850.0,35844.06,35891.49,79611.31,49.93,58.16,62.82,36800.64,36043.81,33356.14,36800.64,35746.51,33356.14,42164.8,28980.68,35572.74,2687.6699999999983
1/20/2021,35901.94,36415.31,33400.0,35468.23,89368.42,47.38,56.73,61.86,36528.76,35955.26,33512.58,36528.76,35709.41,33512.58,41705.07,30094.87,35899.97,2442.6800000000003
1/21/2021,35468.23,35600.0,30071.0,30850.13,135004.08,28.75,44.02,52.72,35343.85,35169.84,33315.37,35343.85,35061.52,33315.37,41449.55,30502.23,35975.89,1854.469999999994
1/22/2021,30851.99,33826.53,28850.0,32945.17,142971.68,41.03,49.54,55.8,34801.41,34827.57,33287.95,34801.41,34779.35,33287.95,41385.67,30642.79,36014.23,1539.6200000000026
1/23/2021,32950.0,33456.0,31390.16,32078.0,64595.29,37.88,47.45,54.28,34241.84,34404.55,33198.33,34241.84,34419.18,33198.33,41462.91,30473.35,35968.13,1206.2200000000012
1/24/2021,32078.0,33071.0,30900.0,32259.9,57978.04,39.02,47.95,54.55,33732.03,34074.6,33128.82,33732.03,34131.28,33128.82,41436.31,30527.07,35981.69,945.7799999999988
1/25/2021,32259.45,34875.0,31910.0,32254.2,88499.23,38.99,47.93,54.54,33106.73,33794.53,33064.04,33106.73,33881.01,33064.04,41534.14,30259.7,35896.92,730.489999999998
1/26/2021,32254.19,32921.88,30837.37,32467.77,84972.21,40.74,48.59,54.88,32617.63,33590.41,33019.87,32617.63,33692.58,33019.87,41504.12,29859.56,35681.84,570.5400000000009
1/27/2021,32464.01,32557.29,29241.72,30366.15,95911.96,30.67,42.84,50.98,31888.76,33094.36,32823.31,31888.76,33249.07,32823.31,41230.32,29226.76,35228.54,271.0500000000029
1/28/2021,30362.19,33783.98,29842.1,33364.86,92621.15,50.88,51.64,55.65,32248.01,33135.98,32863.42,32248.01,33264.51,32863.42,40360.24,29375.04,34867.64,272.56000000000495
1/29/2021,33368.18,38531.9,31915.4,34252.2,231827.01,55.38,53.9,56.91,32434.73,33307.71,32966.29,32434.73,33396.2,32966.29,39490.32,29661.36,34575.84,341.41999999999825
1/30/2021,34246.28,34933.0,32825.0,34262.88,84889.68,55.43,53.93,56.93,32746.85,33454.66,33062.33,32746.85,33511.75,33062.33,38999.3,29763.66,34381.48,392.33000000000175
1/31/2021,34262.89,34342.69,32171.67,33092.98,68742.28,47.63,50.33,54.71,32865.86,33399.02,33064.6,32865.86,33455.92,33064.6,38891.63,29640.19,34265.91,334.41999999999825
2/1/2021,33092.97,34717.27,32296.16,33526.37,82718.28,50.63,51.62,55.38,33047.6,33418.61,33098.8,33047.6,33465.31,33098.8,38876.44,29602.88,34239.66,319.8099999999977
2/2/2021,33517.09,35984.33,33418.0,35466.24,78056.66,62.01,56.99,58.26,33475.95,33733.64,33274.16,33475.95,33732.09,33274.16,38584.39,29704.43,34144.41,459.4799999999959
2/3/2021,35472.71,37662.63,35362.38,37618.87,80784.33,70.74,62.03,61.15,34512.06,34331.38,33595.97,34512.06,34250.31,33595.97,38187.25,29949.01,34068.13,735.4099999999962
2/4/2021,37620.26,38708.27,36161.95,36936.66,92080.74,65.2,59.64,59.78,35022.31,34732.2,33843.41,35022.31,34608.48,33843.41,38224.37,29931.33,34077.85,888.7899999999936
2/5/2021,36936.65,38310.12,36570.0,38290.24,66681.33,70.54,62.71,61.55,35599.18,35279.6,34172.79,35599.18,35099.37,34172.79,38675.91,29709.31,34192.61,1106.8099999999977
2/6/2021,38289.32,40955.51,38215.94,39186.94,98757.31,73.67,64.62,62.69,36302.61,35880.74,34544.19,36302.61,35644.37,34544.19,39327.33,29393.73,34360.53,1336.5499999999956
2/7/2021,39181.01,39700.0,37351.0,38795.69,84363.68,69.89,63.1,61.86,37117.29,36329.21,34859.1,37117.29,36064.54,34859.1,39729.49,29208.01,34468.75,1470.1100000000006
2/8/2021,38795.69,46794.45,37988.89,46374.87,138597.54,86.05,75.26,69.86,38952.79,37874.73,35712.07,38952.79,37439.22,35712.07,42471.94,27513.9,34992.92,2162.6600000000035
2/9/2021,46374.86,48142.19,44961.09,46420.42,115499.86,86.1,75.32,69.9,40517.67,39189.48,36505.24,40517.67,38636.68,36505.24,44602.41,26478.65,35540.53,2684.2400000000052
2/10/2021,46420.42,47310.0,43727.0,44807.58,97154.18,74.56,69.66,66.69,41544.63,40053.82,37120.19,41544.63,39459.45,37120.19,45908.72,26568.08,36238.4,2933.6299999999974
2/11/2021,44807.58,48678.9,43994.02,47969.51,89561.08,80.53,73.81,69.54,43120.75,41271.65,37923.8,43120.75,40594.1,37923.8,47844.48,26134.76,36989.62,3347.8499999999985
2/12/2021,47968.66,48985.8,46125.0,47287.6,85870.04,76.04,71.54,68.23,44406.09,42197.2,38617.38,44406.09,41486.54,38617.38,49267.06,26233.14,37750.1,3579.8199999999997
2/13/2021,47298.15,48150.0,46202.53,47153.69,63768.1,75.08,71.08,67.97,45544.19,42959.76,39249.66,45544.19,42242.14,39249.66,50435.31,26554.27,38494.79,3710.0999999999985
2/14/2021,47156.78,49707.43,47014.17,48577.79,73735.48,78.45,73.07,69.27,46941.64,43824.09,39940.59,46941.64,43086.87,39940.59,51679.31,26942.63,39310.97,3883.5
2/15/2021,48580.47,49010.92,45570.79,47911.1,79398.16,73.05,70.62,67.93,47161.1,44452.88,40530.97,47161.1,43730.08,40530.97,52580.23,27586.03,40083.13,3921.909999999996
2/16/2021,47911.1,50689.18,47003.62,49133.45,88813.27,76.51,72.44,69.07,47548.67,45172.99,41168.16,47548.67,44450.51,41168.16,53262.26,28780.74,41021.5,4004.8299999999945
2/17/2021,49133.45,52618.74,48947.0,52119.71,85743.64,82.8,76.32,71.65,48593.26,46241.74,41979.34,48593.26,45473.04,41979.34,54597.36,29321.12,41959.24,4262.4000000000015
2/18/2021,52117.67,52530.0,50901.9,51552.6,60758.05,78.16,74.19,70.49,49105.13,47058.82,42688.43,49105.13,46283.63,42688.43,55608.7,30039.82,42824.26,4370.389999999999
2/19/2021,51552.61,56368.0,50710.2,55906.0,79659.78,85.46,79.04,73.87,50336.33,48419.96,43667.46,50336.33,47566.58,43667.46,57289.54,30523.3,43906.42,4752.5
2/20/2021,55906.0,57700.46,53863.93,55841.19,80948.21,84.96,78.8,73.74,51577.41,49561.72,44569.17,51577.41,48669.83,44569.17,58424.07,31663.59,45043.83,4992.550000000003
2/21/2021,55841.19,58352.8,55477.59,57408.57,58166.71,87.07,80.34,74.86,52838.95,50768.96,45520.18,52838.95,49834.97,45520.18,59552.86,32923.02,46237.94,5248.779999999999
2/22/2021,57412.35,57508.47,47622.0,54087.67,134019.43,64.69,68.93,68.43,53721.31,51279.54,46154.77,53721.31,50401.98,46154.77,59904.09,34433.93,47169.01,5124.770000000004
2/23/2021,54087.67,54183.59,44892.56,48891.0,169375.03,44.03,55.62,60.05,53686.68,50912.06,46357.44,53686.68,50200.52,46357.44,59660.21,35805.01,47732.61,4554.619999999995
2/24/2021,48891.0,51374.99,46988.69,49676.2,91881.21,47.01,56.97,60.8,53337.6,50721.92,46603.26,53337.6,50130.61,46603.26,59177.79,37561.39,48369.59,4118.659999999996
2/25/2021,49676.21,52041.73,46674.34,47073.73,83310.67,38.98,51.39,57.09,52697.77,50160.65,46638.11,52697.77,49723.04,46638.11,58554.05,39063.49,48808.77,3522.540000000001
2/26/2021,47073.73,48424.11,44106.78,46276.87,109423.2,36.73,49.78,56.0,51322.18,49563.13,46611.35,51322.18,49263.56,46611.35,57898.28,40428.24,49163.26,2951.779999999999
2/27/2021,46276.88,48394.0,45000.0,46106.43,66060.83,36.21,49.42,55.76,49931.5,49031.32,46573.95,49931.5,48842.62,46573.95,56950.16,42107.44,49528.8,2457.3700000000026
2/28/2021,46103.67,46638.46,43000.0,45135.66,83055.37,33.1,47.34,54.4,48178.22,48431.97,46467.42,48178.22,48348.37,46467.42,57018.62,41915.06,49466.84,1964.550000000003
3/1/2021,45134.11,49790.0,44950.53,49587.03,85086.11,54.18,56.4,59.16,47535.27,48609.68,46698.49,47535.27,48513.52,46698.49,57039.55,42210.79,49625.17,1911.1900000000023
3/2/2021,49595.76,50200.0,47047.6,48440.65,64221.06,49.49,53.83,57.55,47470.94,48583.67,46827.53,47470.94,48503.8,46827.53,56895.06,42718.58,49806.82,1756.1399999999994
3/3/2021,48436.61,52640.0,48100.71,50349.37,81035.91,56.75,57.32,59.46,47567.11,48855.32,47088.39,47567.11,48749.87,47088.39,56963.92,42887.72,49925.82,1766.9300000000003
3/4/2021,50349.37,51773.88,47500.0,48374.09,82649.72,48.36,52.87,56.71,47752.87,48781.28,47183.62,47752.87,48699.77,47183.62,56948.94,43011.34,49980.14,1597.6599999999962
3/5/2021,48374.09,49448.93,46300.0,48751.71,78192.5,50.01,53.61,57.11,48106.42,48776.73,47299.77,48106.42,48706.7,47299.77,56928.3,43191.78,50060.04,1476.9600000000064
3/6/2021,48746.81,49200.0,47070.0,48882.2,44399.23,50.64,53.88,57.25,48502.96,48792.96,47416.98,48502.96,48730.1,47416.98,56931.04,43219.48,50075.26,1375.979999999996
3/7/2021,48882.2,51450.03,48882.2,50971.75,55235.03,60.12,58.09,59.45,49336.69,49128.17,47680.28,49336.69,49028.98,47680.28,57016.97,43439.61,50228.29,1447.8899999999994
3/8/2021,50959.11,52402.78,49274.67,52375.17,66987.36,65.33,60.68,60.85,49734.99,49627.72,48028.03,49734.99,49475.13,48028.03,57223.64,43557.12,50390.38,1599.6900000000023
3/9/2021,52375.18,54895.0,51789.41,54884.5,71656.74,72.76,64.87,63.23,50655.54,50436.48,48535.89,50655.54,50196.36,48535.89,57616.32,43440.92,50528.62,1900.5900000000038
3/10/2021,54874.67,57387.69,53005.0,55851.59,84749.24,75.15,66.35,64.1,51441.57,51269.59,49077.76,51441.57,50950.37,49077.76,58212.53,43274.61,50743.57,2191.8299999999945
3/11/2021,55851.59,58150.0,54272.82,57773.16,81914.81,79.36,69.15,65.78,52784.3,52270.16,49721.83,52784.3,51860.05,49721.83,58617.75,43056.11,50836.93,2548.3300000000017
3/12/2021,57773.15,58081.51,54962.84,57221.72,73405.41,75.1,67.42,64.87,53994.3,53031.96,50277.35,53994.3,52574.92,50277.35,58895.39,42916.51,50905.95,2754.6100000000006
3/13/2021,57221.72,61844.0,56078.23,61188.39,83245.09,82.83,72.71,68.15,55752.33,54286.83,51085.53,55752.33,53723.35,51085.53,59872.04,42317.84,51094.94,3201.300000000003
3/14/2021,61188.38,61724.79,58966.78,58968.31,52601.05,68.87,66.23,64.64,56894.69,55007.08,51669.41,56894.69,54422.66,51669.41,60717.24,41960.72,51338.98,3337.6699999999983
3/15/2021,58976.08,60633.43,54600.0,55605.2,102771.43,53.07,57.82,59.79,57356.12,55099.1,51960.93,57356.12,54580.33,51960.93,61164.01,42185.37,51674.69,3138.1699999999983
3/16/2021,55605.2,56938.29,53271.34,56900.75,77986.69,57.46,59.93,60.96,57644.16,55376.28,52326.82,57644.16,54889.71,52326.82,61752.23,42319.59,52035.91,3049.459999999999
3/17/2021,56900.74,58974.73,54123.69,58912.97,70421.62,63.62,63.02,62.72,58081.5,55920.4,52814.66,58081.5,55426.13,52814.66,62512.42,42743.34,52627.88,3105.739999999998
3/18/2021,58912.97,60129.97,57023.0,57648.16,66580.41,57.51,59.89,60.93,58063.64,56186.22,53172.68,58063.64,55722.39,53172.68,62848.24,43544.64,53196.44,3013.540000000001
3/19/2021,57641.0,59468.0,56270.74,58030.01,52392.65,58.9,60.53,61.27,58179.11,56469.89,53532.46,58179.11,56030.06,53532.46,63066.06,44519.18,53792.62,2937.4300000000003
3/20/2021,58030.01,59880.0,57820.17,58102.28,44476.94,59.19,60.66,61.34,57738.24,56721.03,53870.95,57738.24,56306.35,53870.95,62947.39,45934.51,54440.95,2850.0800000000017
3/21/2021,58100.02,58589.1,55450.11,57351.56,48564.47,54.46,58.54,60.2,57507.28,56818.04,54128.76,57507.28,56445.71,54128.76,63108.58,46549.78,54829.18,2689.279999999999
3/22/2021,57351.56,58430.73,53650.0,54083.25,62581.63,38.73,50.32,55.54,57289.85,56397.29,54125.39,57289.85,56130.72,54125.39,62840.35,47382.27,55111.31,2271.9000000000015
3/23/2021,54083.25,55830.9,53000.0,54340.89,59789.37,40.31,50.9,55.82,56924.16,56080.91,54141.35,56924.16,55892.08,54141.35,62721.78,47899.98,55310.88,1939.560000000005
3/24/2021,54342.8,57200.0,51700.0,52303.65,83537.47,32.55,46.26,53.07,55979.97,55499.78,54005.23,55979.97,55413.63,54005.23,62328.82,48685.9,55507.36,1494.5499999999956
3/25/2021,52303.66,53287.0,50427.56,51293.78,87400.53,29.28,44.11,51.75,55072.2,54852.69,53804.39,55072.2,54864.33,53804.39,62005.8,49263.12,55634.46,1048.300000000003
3/26/2021,51293.78,55073.46,51214.6,55025.59,63813.77,50.63,52.83,55.95,54643.0,54879.29,53894.84,54643.0,54885.83,53894.84,61480.23,50403.03,55941.63,984.4500000000044
3/27/2021,55025.59,56700.36,53950.0,55817.14,50105.48,54.06,54.45,56.78,54316.55,55023.58,54037.22,54316.55,55010.0,54037.22,61207.08,51160.72,56183.9,986.3600000000006
3/28/2021,55817.14,56559.75,54691.84,55777.63,39050.39,53.84,54.35,56.72,54091.7,55139.59,54166.13,54091.7,55112.35,54166.13,61054.17,51653.89,56354.03,973.4599999999991
3/29/2021,55777.65,58405.82,54800.01,57635.47,67857.94,62.2,58.25,58.7,54599.16,55523.58,54423.1,54599.16,55448.76,54423.1,61171.59,51811.55,56491.57,1100.4800000000032
